"1046";"OT00001438";"N21C";"N21";"597";"07/03/2018";"13:30";"13:30";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Absent";"Par manque de place  (quatre plans de lignes déjà présents sur le support). Autre face non dédiée aux informations RATP  (voir photo ensemble).";"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1047";"OT00001438";"N21C";"N21";"593";"07/03/2018";"14:11";"14:11";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Absent";"Par manque de place  (quatre plans de lignes déjà présents sur le support). Autre face non dédiée aux informations RATP  (voir photo ensemble).";"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1048";"OT00001438";"N21C";"N21";"414";"07/03/2018";"14:16";"14:16";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1049";"OT00001438";"N21C";"N21";"596";"07/03/2018";"14:16";"14:16";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1050";"OT00001438";"N21C";"N21";"7009";"07/03/2018";"14:26";"14:26";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1051";"OT00001438";"N21C";"N21";"1518";"07/03/2018";"14:23";"14:23";"non";"non";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1052";"OT00001438";"N21C";"N21";"1558";"07/03/2018";"14:22";"14:22";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1053";"OT00001438";"N21C";"N21";"6651";"07/03/2018";"14:33";"14:33";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Abribus voisin avec indice de ligne et indice de direction mais ne porte pas le plan et la grille horaire (abribus pour lignes de jour et potelet dédié aux noctiliens)";"2";"0";"1";"2018-03-08 15:41:25"
"1054";"OT00001438";"N21C";"N21";"3641";"07/03/2018";"14:35";"14:35";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Symboles anarchistes dessinés au marqueur noir.";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1055";"OT00001438";"N21C";"N21";"6690";"07/03/2018";"14:42";"14:42";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1056";"OT00001438";"N21C";"N21";"6652";"07/03/2018";"14:46";"14:46";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1057";"OT00001438";"N21C";"N21";"6689";"07/03/2018";"14:51";"14:51";"non";"non";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Fixation inférieure du disque abimée";"2";"0";"1";"2018-03-08 15:41:25"
"1058";"OT00001438";"N21C";"N21";"8464";"07/03/2018";"14:54";"14:54";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1059";"OT00001438";"N21C";"N21";"8465";"07/03/2018";"14:58";"14:58";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1060";"OT00001438";"N21C";"N21";"8481";"07/03/2018";"15:00";"15:00";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1061";"OT00001438";"N21C";"N21";"8466";"07/03/2018";"15:01";"15:01";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1062";"OT00001438";"N21C";"N21";"8480";"07/03/2018";"15:04";"15:04";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1063";"OT00001438";"N21C";"N21";"8467";"07/03/2018";"15:03";"15:03";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1064";"OT00001438";"N21C";"N21";"5530";"07/03/2018";"15:08";"15:08";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
"1065";"OT00001438";"N21C";"N21";"5432";"07/03/2018";"15:08";"15:08";"non";"Oui";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"non";"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;"Présent";NULL;NULL;"2";"0";"1";"2018-03-08 15:41:25"
